2429	4080
4959	495
9013	221
10009	2338
5606	1212
2495	1609
9872	234
3760	1239
7490	943
856	1259
8397	1037
8394	799
9474	918
4416	12853
2505	3037
2474	1127
6859	973
4412	209
1209	8869
6714	1258
7828	339
7838	5404
9069	351
2973	509
5942	598
770	1189
9834	373
4930	1857
1248	426
9522	223
5682	163
3807	467
4750	1697
4408	364
6026	1858
4433	1853
8381	510
338	2079
8599	1701
2494	1925
895	1574
343	1216
3316	289
6829	252
8997	221
4162	897
8200	247
1775	178
5589	69
9658	2659
862	1338
9620	1301
6359	2005
9051	322
6326	581
7802	232
9012	61
5995	864
9786	597
1985	3330
899	1263
4767	1247
2564	336
6654	703
6791	477
839	428
5689	350
871	1380
8260	863
8209	2179
9490	517
1243	458
6356	429
6703	283
9281	238
8946	113
8594	257
9094	317
3798	994
3808	670
812	1161
2982	321
2502	8983
1529	751
1203	2571
8554	23225
8279	939
6655	1395
2017	556
1786	1545
1793	6212
5014	360
4151	259
9939	466
3101	246
9715	7579
7375	955
6678	1074
2419	2153
1191	1474
3090	350
6035	1100
3679	1270
9863	2201
9089	173
2902	125
3687	135
6806	135
9545	2746
9261	807
299	2183
6661	4222
9001	140
3717	675
9948	101
7421	441
9458	65
8958	202
7407	265
7434	951
8937	614
8969	77
7944	111
9461	366
9029	385
5993	512
7847	1141
7900	387
9060	217
3751	183
9265	247
9462	413
6794	112
6845	1396
5624	303
7422	304
9037	190
9456	479
8561	199
7487	441
8981	76
7892	154
9757	662
6448	533
7936	566
7940	381
5613	153
6802	298
7959	118
8909	1205
9623	812
9732	142
7355	584
6423	170
5677	144
9259	666
4422	677
293	1795
7831	963
5634	419
9578	5245
9528	1808
3280	189
331	1538
6693	86
8299	1136
3019	869
8551	3009
3091	683
4149	185
8407	812
2974	590
4954	517
9024	76
6381	607
8577	538
9394	464
5322	2457
897	2245
9841	1231
284	2710
9709	2720
8210	340
2411	2238
9411	367
9087	177
7930	3212
9559	2230
3734	501
9091	133
9082	677
8595	540
9671	829
878	2520
2002	2444
4073	1677
9471	761
792	847
4481	102
1992	2287
8383	381
8225	906
8307	944
8214	1559
9441	1263
8250	1162
8241	659
8267	397
8247	481
7357	428
7489	390
9489	758
822	3572
10003	14159
2011	2421
8913	73
2944	671
2456	224
4887	490
4015	582
301	3207
5006	146
3107	880
9828	1803
9442	360
9595	2189
4735	43311
4749	2807
914	793
9740	1174
2905	1654
6370	759
6656	856
8918	817
6430	415
3674	6476
9752	1633
8278	985
7436	1372
6679	1375
7361	1017
6348	2144
4739	551
7873	458
3272	7166
7876	335
4419	1333
3699	1265
3752	164
9836	433
9975	157
4076	19862
4502	68
2509	1651
3658	509
9653	81515
5683	226
7517	280
2445	1349
2476	373
2886	462
933	638
7846	1355
3670	839
